CustomerID,recency,frequency,monetary,R-Score,F-Score,M-Score,RFM_Score,Segment,Cluster,Cluster_Name,Churn_Risk
15900,24,4,886.57,4,3,3,10,Loyal,1,Active Regular,0.03116531165311653
15901,17,7,687.72,5,4,3,12,Champions,1,Active Regular,0.02168021680216802
15902,380,1,145.01,2,1,1,4,Lost,0,Churned,0.513550135501355
15903,10,12,8939.84,5,5,5,15,Champions,1,Active Regular,0.012195121951219513
15904,8,1,164.68,5,1,1,7,At Risk,1,Active Regular,0.009485094850948509
15905,543,1,114.69,1,1,1,3,Lost,0,Churned,0.7344173441734417
15906,20,10,2530.19,4,5,4,13,Champions,1,Active Regular,0.025745257452574527
15907,4,3,882.72,5,3,3,11,Loyal,1,Active Regular,0.0040650406504065045
15908,491,2,758.62,1,2,3,6,At Risk,0,Churned,0.6639566395663956
15909,174,1,191.94,3,1,1,5,Lost,1,Active Regular,0.23441734417344173
15910,1,15,2661.17,5,5,4,14,Champions,1,Active Regular,0.0
15911,624,8,1700.24,1,4,4,9,Loyal,0,Churned,0.8441734417344173
15912,178,9,1074.7,3,5,3,11,Loyal,1,Active Regular,0.23983739837398374
15913,534,1,6.300000000000001,1,1,1,3,Lost,0,Churned,0.7222222222222222
15914,378,2,205.99,2,2,1,5,Lost,0,Churned,0.510840108401084
15915,402,1,364.45,2,1,2,5,Lost,0,Churned,0.5433604336043361
15916,16,13,3145.2400000000002,5,5,5,15,Champions,1,Active Regular,0.02032520325203252
15917,248,5,530.17,2,4,2,8,At Risk,1,Active Regular,0.3346883468834688
15918,191,3,582.88,2,3,2,7,At Risk,1,Active Regular,0.25745257452574527
15919,20,2,525.69,4,2,2,8,At Risk,1,Active Regular,0.025745257452574527
15920,154,9,569.14,3,5,2,10,Loyal,1,Active Regular,0.2073170731707317
15921,173,4,775.26,3,3,3,9,Loyal,1,Active Regular,0.23306233062330622
15922,373,1,369.5,2,1,2,5,Lost,0,Churned,0.5040650406504065
15923,373,1,127.08,2,1,1,4,Lost,0,Churned,0.5040650406504065
15924,731,1,102.82,1,1,1,3,Lost,0,Churned,0.989159891598916
15925,194,1,207.15,2,1,1,4,Lost,1,Active Regular,0.26151761517615174
15926,542,1,134.44,1,1,1,3,Lost,0,Churned,0.7330623306233063
15927,647,1,106.54,1,1,1,3,Lost,0,Churned,0.8753387533875339
15928,656,1,293.53,1,1,2,4,Lost,0,Churned,0.8875338753387534
15929,644,1,594.0,1,1,2,4,Lost,0,Churned,0.8712737127371274
15930,67,1,426.63,3,1,2,6,At Risk,1,Active Regular,0.08943089430894309
15931,428,1,239.9,1,1,1,3,Lost,0,Churned,0.5785907859078591
15932,4,8,2495.87,5,4,4,13,Champions,1,Active Regular,0.0040650406504065045
15933,21,3,1107.46,4,3,3,10,Loyal,1,Active Regular,0.02710027100271003
15934,418,2,2190.66,1,2,4,7,At Risk,0,Churned,0.5650406504065041
15935,239,2,416.86,2,2,2,6,At Risk,1,Active Regular,0.3224932249322493
15936,379,2,282.79,2,2,1,5,Lost,0,Churned,0.5121951219512195
15937,64,1,145.35000000000002,3,1,1,5,Lost,1,Active Regular,0.08536585365853659
15938,112,9,734.8100000000001,3,5,3,11,Loyal,1,Active Regular,0.15040650406504066
15939,90,16,9060.39,3,5,5,13,Champions,1,Active Regular,0.12059620596205962
15940,311,1,35.8,2,1,1,4,Lost,0,Churned,0.42005420054200543
15941,637,1,405.0,1,1,2,4,Lost,0,Churned,0.8617886178861789
15942,134,1,337.44,3,1,2,6,At Risk,1,Active Regular,0.1802168021680217
15943,650,2,271.28999999999996,1,2,1,4,Lost,0,Churned,0.8794037940379403
15944,277,4,2164.24,2,3,4,9,Loyal,0,Churned,0.37398373983739835
15945,365,4,646.27,2,4,3,9,Loyal,0,Churned,0.4932249322493225
15946,503,3,2304.18,1,3,4,8,At Risk,0,Churned,0.6802168021680217
15947,83,1,1708.24,3,1,4,8,At Risk,1,Active Regular,0.1111111111111111
15948,8,3,1509.0900000000001,5,3,4,12,Champions,1,Active Regular,0.009485094850948509
15949,17,2,364.72,5,2,2,9,Loyal,1,Active Regular,0.02168021680216802
15950,32,10,7120.91,4,5,5,14,Champions,1,Active Regular,0.04200542005420054
15951,9,3,1013.1700000000001,5,3,3,11,Loyal,1,Active Regular,0.01084010840108401
15952,34,4,781.91,4,4,3,11,Loyal,1,Active Regular,0.044715447154471545
15953,15,18,3440.34,5,5,5,15,Champions,1,Active Regular,0.018970189701897018
15954,589,1,190.75,1,1,1,3,Lost,0,Churned,0.7967479674796748
15955,24,22,8085.9800000000005,4,5,5,14,Champions,2,High Value,0.03116531165311653
15956,551,2,617.6,1,2,3,6,At Risk,0,Churned,0.7452574525745257
15957,32,3,921.25,4,3,3,10,Loyal,1,Active Regular,0.04200542005420054
15958,74,4,462.12,3,4,2,9,Loyal,1,Active Regular,0.0989159891598916
15959,682,3,542.89,1,3,2,6,At Risk,0,Churned,0.9227642276422764
15960,374,4,410.95,2,4,2,8,At Risk,0,Churned,0.505420054200542
15961,379,1,451.28999999999996,2,1,2,5,Lost,0,Churned,0.5121951219512195
15962,449,1,289.48,1,1,2,4,Lost,0,Churned,0.6070460704607046
15963,20,2,470.76,4,2,2,8,At Risk,1,Active Regular,0.025745257452574527
15964,663,1,269.21000000000004,1,1,1,3,Lost,0,Churned,0.8970189701897019
15965,17,13,2771.94,5,5,4,14,Champions,1,Active Regular,0.02168021680216802
15966,451,1,426.53,1,1,2,4,Lost,0,Churned,0.6097560975609756
15967,23,12,2966.0,4,5,5,14,Champions,1,Active Regular,0.02981029810298103
15968,388,1,404.55,2,1,2,5,Lost,0,Churned,0.524390243902439
15969,3,5,1127.05,5,4,3,12,Champions,1,Active Regular,0.0027100271002710027
15970,304,2,1017.3199999999999,2,2,3,7,At Risk,0,Churned,0.4105691056910569
15971,18,18,5902.83,5,5,5,15,Champions,1,Active Regular,0.023035230352303523
15972,456,5,1769.33,1,4,4,9,Loyal,0,Churned,0.6165311653116531
15973,367,3,680.62,2,3,3,8,At Risk,0,Churned,0.4959349593495935
15974,39,7,3442.15,4,4,5,13,Champions,1,Active Regular,0.051490514905149054
15975,84,1,371.01,3,1,2,6,At Risk,1,Active Regular,0.11246612466124661
15976,165,6,1694.41,3,4,4,11,Loyal,1,Active Regular,0.2222222222222222
15977,17,2,1054.73,5,2,3,10,Loyal,1,Active Regular,0.02168021680216802
15978,77,3,3279.42,3,3,5,11,Loyal,1,Active Regular,0.10298102981029811
15979,603,1,329.21999999999997,1,1,2,4,Lost,0,Churned,0.8157181571815718
15980,89,7,6543.68,3,4,5,12,Champions,1,Active Regular,0.11924119241192412
15981,25,21,9362.77,4,5,5,14,Champions,2,High Value,0.032520325203252036
15982,605,1,324.51,1,1,2,4,Lost,0,Churned,0.8184281842818428
15983,22,8,3110.37,4,4,5,13,Champions,1,Active Regular,0.028455284552845527
15984,3,30,8393.02,5,5,5,15,Champions,2,High Value,0.0027100271002710027
15985,123,7,2715.28,3,4,4,11,Loyal,1,Active Regular,0.16531165311653118
15986,30,2,354.42,4,2,2,8,At Risk,1,Active Regular,0.03929539295392954
15987,12,8,1535.99,5,4,4,13,Champions,1,Active Regular,0.014905149051490514
15988,19,3,738.89,5,3,3,11,Loyal,1,Active Regular,0.024390243902439025
15989,376,2,368.31,2,2,2,6,At Risk,0,Churned,0.508130081300813
15990,44,7,1997.75,4,4,4,12,Champions,1,Active Regular,0.058265582655826556
15991,534,1,150.55,1,1,1,3,Lost,0,Churned,0.7222222222222222
15992,4,3,896.6,5,3,3,11,Loyal,1,Active Regular,0.0040650406504065045
15993,9,7,2777.67,5,4,4,13,Champions,1,Active Regular,0.01084010840108401
15994,55,3,1175.68,4,3,3,10,Loyal,1,Active Regular,0.07317073170731707
15995,414,1,694.54,1,1,3,5,Lost,0,Churned,0.559620596205962
15996,88,7,1386.4,3,4,4,11,Loyal,1,Active Regular,0.11788617886178862
15998,37,16,8274.14,4,5,5,14,Champions,1,Active Regular,0.04878048780487805
15999,736,1,20.4,1,1,1,3,Lost,0,Churned,0.9959349593495935
16000,3,3,12393.7,5,3,5,13,Champions,1,Active Regular,0.0027100271002710027
16001,381,1,583.39,2,1,2,5,Lost,0,Churned,0.5149051490514905
16002,625,1,169.21,1,1,1,3,Lost,0,Churned,0.8455284552845529
16003,30,10,5613.83,4,5,5,14,Champions,1,Active Regular,0.03929539295392954
16004,475,5,2146.39,1,4,4,9,Loyal,0,Churned,0.6422764227642277
16005,12,10,2365.4900000000002,5,5,4,14,Champions,1,Active Regular,0.014905149051490514
16006,211,2,332.82,2,2,2,6,At Risk,1,Active Regular,0.2845528455284553
16007,48,7,3053.06,4,4,5,13,Champions,1,Active Regular,0.06368563685636856
16008,24,15,5339.13,4,5,5,14,Champions,1,Active Regular,0.03116531165311653
16009,22,4,972.11,4,4,3,11,Loyal,1,Active Regular,0.028455284552845527
16010,246,11,1694.86,2,5,4,11,Loyal,1,Active Regular,0.3319783197831978
16011,8,29,5601.01,5,5,5,15,Champions,2,High Value,0.009485094850948509
16012,35,5,2978.59,4,4,5,13,Champions,1,Active Regular,0.04607046070460705
16013,4,84,56078.44,5,5,5,15,Champions,2,High Value,0.0040650406504065045
16014,38,5,1100.28,4,4,3,11,Loyal,1,Active Regular,0.05013550135501355
16015,4,3,704.55,5,3,3,11,Loyal,1,Active Regular,0.0040650406504065045
16016,3,11,2083.4,5,5,4,14,Champions,1,Active Regular,0.0027100271002710027
16017,47,5,1545.58,4,4,4,12,Champions,1,Active Regular,0.06233062330623306
16018,39,4,698.13,4,4,3,11,Loyal,1,Active Regular,0.051490514905149054
16019,47,27,17329.16,4,5,5,14,Champions,2,High Value,0.06233062330623306
16020,17,3,851.01,5,3,3,11,Loyal,1,Active Regular,0.02168021680216802
16021,395,2,487.03,2,2,2,6,At Risk,0,Churned,0.5338753387533876
16022,260,1,602.63,2,1,2,5,Lost,0,Churned,0.3509485094850949
16023,46,3,719.81,4,3,3,10,Loyal,1,Active Regular,0.06097560975609756
16024,12,3,483.99,5,3,2,10,Loyal,1,Active Regular,0.014905149051490514
16025,30,1,439.65999999999997,4,1,2,7,At Risk,1,Active Regular,0.03929539295392954
16026,43,1,236.09,4,1,1,6,At Risk,1,Active Regular,0.056910569105691054
16027,92,15,2048.36,3,5,4,12,Champions,1,Active Regular,0.12330623306233063
16028,596,1,82.2,1,1,1,3,Lost,0,Churned,0.8062330623306233
16029,39,107,117763.62,4,5,5,14,Champions,2,High Value,0.051490514905149054
16030,310,1,331.24,2,1,2,5,Lost,0,Churned,0.4186991869918699
16031,92,2,547.9,3,2,2,7,At Risk,1,Active Regular,0.12330623306233063
16032,456,6,1965.72,1,4,4,9,Loyal,0,Churned,0.6165311653116531
16033,6,27,10608.81,5,5,5,15,Champions,2,High Value,0.006775067750677507
16034,196,6,911.32,2,4,3,9,Loyal,1,Active Regular,0.26422764227642276
16035,560,1,217.73,1,1,1,3,Lost,0,Churned,0.7574525745257452
16036,87,4,2556.84,3,4,4,11,Loyal,1,Active Regular,0.11653116531165311
16037,270,5,1509.3400000000001,2,4,4,10,Loyal,1,Active Regular,0.36449864498644985
16038,8,3,471.78,5,3,2,10,Loyal,1,Active Regular,0.009485094850948509
16039,424,2,456.4,1,2,2,5,Lost,0,Churned,0.573170731707317
16040,65,7,2416.9,3,4,4,11,Loyal,1,Active Regular,0.08672086720867209
16041,31,3,3166.4,4,3,5,12,Champions,1,Active Regular,0.04065040650406504
16042,22,8,2245.32,4,4,4,12,Champions,1,Active Regular,0.028455284552845527
16043,38,8,1856.5900000000001,4,4,4,12,Champions,1,Active Regular,0.05013550135501355
16044,435,1,340.84000000000003,1,1,2,4,Lost,0,Churned,0.5880758807588076
16045,120,8,3434.93,3,4,5,12,Champions,1,Active Regular,0.16124661246612465
16046,562,1,235.78,1,1,1,3,Lost,0,Churned,0.7601626016260162
16047,682,1,107.14,1,1,1,3,Lost,0,Churned,0.9227642276422764
16048,373,4,818.7900000000001,2,4,3,9,Loyal,0,Churned,0.5040650406504065
16049,40,6,1852.15,4,4,4,12,Champions,1,Active Regular,0.052845528455284556
16050,174,3,300.7,3,3,2,8,At Risk,1,Active Regular,0.23441734417344173
16051,682,1,188.44,1,1,1,3,Lost,0,Churned,0.9227642276422764
16052,54,1,362.06,4,1,2,7,At Risk,1,Active Regular,0.07181571815718157
16053,33,6,3634.84,4,4,5,13,Champions,1,Active Regular,0.04336043360433604
16054,145,4,2111.88,3,4,4,11,Loyal,1,Active Regular,0.1951219512195122
16055,221,1,134.8,2,1,1,4,Lost,1,Active Regular,0.2981029810298103
16056,45,1,650.75,4,1,3,8,At Risk,1,Active Regular,0.05962059620596206
16057,16,10,3854.85,5,5,5,15,Champions,1,Active Regular,0.02032520325203252
16058,406,1,62.7,2,1,1,4,Lost,0,Churned,0.5487804878048781
16059,66,12,3053.57,3,5,5,13,Champions,1,Active Regular,0.08807588075880758
16060,401,3,541.95,2,3,2,7,At Risk,0,Churned,0.5420054200542005
16061,431,1,89.65,1,1,1,3,Lost,0,Churned,0.5826558265582655
16062,10,8,2863.45,5,5,4,14,Champions,1,Active Regular,0.012195121951219513
16063,260,1,335.32,2,1,2,5,Lost,0,Churned,0.3509485094850949
16064,725,1,109.31,1,1,1,3,Lost,0,Churned,0.981029810298103
16065,365,8,1992.13,2,5,4,11,Loyal,0,Churned,0.4932249322493225
16066,17,5,1521.04,5,4,4,13,Champions,1,Active Regular,0.02168021680216802
16067,563,3,3269.11,1,3,5,9,Loyal,0,Churned,0.7615176151761518
16068,594,1,115.73,1,1,1,3,Lost,0,Churned,0.8035230352303523
16069,418,1,457.7,1,1,2,4,Lost,0,Churned,0.5650406504065041
16070,22,2,852.15,4,2,3,9,Loyal,1,Active Regular,0.028455284552845527
16071,45,4,1076.8,4,4,3,11,Loyal,1,Active Regular,0.05962059620596206
16072,288,4,4180.09,2,4,5,11,Loyal,1,Active Regular,0.3888888888888889
16073,297,1,122.4,2,1,1,4,Lost,0,Churned,0.4010840108401084
16074,390,1,252.5,2,1,1,4,Lost,0,Churned,0.5271002710027101
16075,503,2,736.9300000000001,1,2,3,6,At Risk,0,Churned,0.6802168021680217
16076,3,10,2234.73,5,5,4,14,Champions,1,Active Regular,0.0027100271002710027
16077,626,1,2300.4,1,1,4,6,At Risk,0,Churned,0.8468834688346883
16078,284,2,362.99,2,2,2,6,At Risk,0,Churned,0.38346883468834686
16079,17,3,1352.0,5,3,4,12,Champions,1,Active Regular,0.02168021680216802
16080,82,4,602.5600000000001,3,4,2,9,Loyal,1,Active Regular,0.10975609756097561
16081,56,8,4278.96,4,5,5,14,Champions,1,Active Regular,0.07452574525745258
16082,670,1,106.75,1,1,1,3,Lost,0,Churned,0.9065040650406504
16083,101,4,2351.42,3,4,4,11,Loyal,1,Active Regular,0.13550135501355012
16084,299,1,436.18,2,1,2,5,Lost,0,Churned,0.4037940379403794
16085,23,12,2341.03,4,5,4,13,Champions,1,Active Regular,0.02981029810298103
16086,59,10,2687.73,4,5,4,13,Champions,1,Active Regular,0.07859078590785908
16087,389,5,1739.92,2,4,4,10,Loyal,0,Churned,0.5257452574525745
16088,576,2,1437.43,1,2,4,7,At Risk,0,Churned,0.7791327913279132
16089,386,2,263.49,2,2,1,5,Lost,0,Churned,0.521680216802168
16090,624,1,180.56,1,1,1,3,Lost,0,Churned,0.8441734417344173
16091,155,2,315.06,3,2,2,7,At Risk,1,Active Regular,0.2086720867208672
16092,115,6,1587.94,3,4,4,11,Loyal,1,Active Regular,0.15447154471544716
16093,107,1,17.0,3,1,1,5,Lost,1,Active Regular,0.14363143631436315
16094,12,11,3695.56,5,5,5,15,Champions,1,Active Regular,0.014905149051490514
16095,456,1,447.05,1,1,2,4,Lost,0,Churned,0.6165311653116531
16096,264,4,1584.97,2,4,4,10,Loyal,1,Active Regular,0.35636856368563685
16097,240,1,185.04999999999998,2,1,1,4,Lost,0,Churned,0.3238482384823848
16098,88,14,4010.7,3,5,5,13,Champions,1,Active Regular,0.11788617886178862
16099,50,7,1573.2,4,4,4,12,Champions,1,Active Regular,0.06639566395663957
16100,463,1,582.64,1,1,2,4,Lost,0,Churned,0.6260162601626016
16101,71,4,3229.16,3,4,5,12,Champions,1,Active Regular,0.0948509485094851
16102,42,3,1842.14,4,3,4,11,Loyal,1,Active Regular,0.05555555555555555
16103,7,22,6191.71,5,5,5,15,Champions,2,High Value,0.008130081300813009
16104,62,9,2774.46,3,5,4,12,Champions,1,Active Regular,0.08265582655826559
16105,249,5,2386.19,2,4,4,10,Loyal,1,Active Regular,0.33604336043360433
16106,66,1,108.38,3,1,1,5,Lost,1,Active Regular,0.08807588075880758
16107,18,7,3204.1600000000003,5,4,5,14,Champions,1,Active Regular,0.023035230352303523
16108,85,4,2235.92,3,4,4,11,Loyal,1,Active Regular,0.11382113821138211
16109,219,3,939.48,2,3,3,8,At Risk,1,Active Regular,0.2953929539295393
16110,45,4,1781.59,4,4,4,12,Champions,1,Active Regular,0.05962059620596206
16111,428,1,549.33,1,1,2,4,Lost,0,Churned,0.5785907859078591
16112,143,4,195.74,3,4,1,8,At Risk,1,Active Regular,0.19241192411924118
16113,183,1,161.38,3,1,1,5,Lost,1,Active Regular,0.24661246612466126
16114,171,1,135.75000000000003,3,1,1,5,Lost,1,Active Regular,0.23035230352303523
16115,10,12,2553.8,5,5,4,14,Champions,1,Active Regular,0.012195121951219513
16116,212,1,612.78,2,1,3,6,At Risk,1,Active Regular,0.2859078590785908
16117,190,3,654.4,2,3,3,8,At Risk,1,Active Regular,0.25609756097560976
16118,653,1,4376.25,1,1,5,7,At Risk,0,Churned,0.8834688346883469
16119,8,8,1720.81,5,5,4,14,Champions,1,Active Regular,0.009485094850948509
16120,59,6,2967.51,4,4,5,13,Champions,1,Active Regular,0.07859078590785908
16121,57,5,1450.04,4,4,4,12,Champions,1,Active Regular,0.07588075880758807
16122,73,6,895.62,3,4,3,10,Loyal,1,Active Regular,0.0975609756097561
16123,52,1,307.78000000000003,4,1,2,7,At Risk,1,Active Regular,0.06910569105691057
16124,317,4,1772.49,2,4,4,10,Loyal,0,Churned,0.4281842818428184
16125,367,14,4292.35,2,5,5,12,Champions,0,Churned,0.4959349593495935
16126,29,15,14644.6,4,5,5,14,Champions,2,High Value,0.037940379403794036
16127,39,2,801.3100000000001,4,2,3,9,Loyal,1,Active Regular,0.051490514905149054
16128,18,11,3801.05,5,5,5,15,Champions,1,Active Regular,0.023035230352303523
16129,407,3,1396.05,2,3,4,9,Loyal,0,Churned,0.5501355013550135
16130,422,4,987.48,1,4,3,8,At Risk,0,Churned,0.5704607046070461
16131,52,12,9957.42,4,5,5,14,Champions,1,Active Regular,0.06910569105691057
16132,544,2,664.1999999999999,1,2,3,6,At Risk,0,Churned,0.7357723577235772
16133,4,56,22992.26,5,5,5,15,Champions,2,High Value,0.0040650406504065045
16134,22,5,2145.34,4,4,4,12,Champions,1,Active Regular,0.028455284552845527
16135,263,2,819.45,2,2,3,7,At Risk,0,Churned,0.35501355013550134
16136,60,4,946.8000000000001,3,4,3,10,Loyal,1,Active Regular,0.07994579945799458
16137,680,1,422.7,1,1,2,4,Lost,0,Churned,0.9200542005420054
16138,379,3,910.35,2,3,3,8,At Risk,0,Churned,0.5121951219512195
16139,19,5,1111.15,5,4,3,12,Champions,1,Active Regular,0.024390243902439025
16140,66,3,1433.46,3,3,4,10,Loyal,1,Active Regular,0.08807588075880758
16141,88,2,955.94,3,2,3,8,At Risk,1,Active Regular,0.11788617886178862
16142,250,1,535.34,2,1,2,5,Lost,0,Churned,0.33739837398373984
16143,3,12,4555.08,5,5,5,15,Champions,1,Active Regular,0.0027100271002710027
16144,247,1,175.2,2,1,1,4,Lost,0,Churned,0.3333333333333333
16145,9,19,6805.4400000000005,5,5,5,15,Champions,1,Active Regular,0.01084010840108401
16146,157,4,946.38,3,4,3,10,Loyal,1,Active Regular,0.21138211382113822
16147,134,5,2398.91,3,4,4,11,Loyal,1,Active Regular,0.1802168021680217
16148,296,2,386.62,2,2,2,6,At Risk,0,Churned,0.3997289972899729
16149,5,3,422.21999999999997,5,3,2,10,Loyal,1,Active Regular,0.005420054200542005
16150,43,10,4002.17,4,5,5,14,Champions,1,Active Regular,0.056910569105691054
16152,269,1,1829.04,2,1,4,7,At Risk,0,Churned,0.36314363143631434
16153,50,11,5133.49,4,5,5,14,Champions,1,Active Regular,0.06639566395663957
16155,382,5,796.9,2,4,3,9,Loyal,0,Churned,0.516260162601626
16156,9,20,6188.18,5,5,5,15,Champions,1,Active Regular,0.01084010840108401
16157,16,3,656.69,5,3,3,11,Loyal,1,Active Regular,0.02032520325203252
16158,522,9,628.32,1,5,3,9,Loyal,0,Churned,0.7059620596205962
16159,282,4,1232.79,2,4,4,10,Loyal,0,Churned,0.3807588075880759
16160,65,2,1025.44,3,2,3,8,At Risk,1,Active Regular,0.08672086720867209
16161,2,43,12580.06,5,5,5,15,Champions,2,High Value,0.0013550135501355014
16162,252,1,37.4,2,1,1,4,Lost,0,Churned,0.34010840108401086
16163,232,6,2407.98,2,4,4,10,Loyal,1,Active Regular,0.3130081300813008
16164,17,3,822.48,5,3,3,11,Loyal,1,Active Regular,0.02168021680216802
16165,505,1,79.9,1,1,1,3,Lost,0,Churned,0.6829268292682927
16166,428,2,435.83,1,2,2,5,Lost,0,Churned,0.5785907859078591
16167,414,5,1386.12,1,4,4,9,Loyal,0,Churned,0.559620596205962
16168,11,66,10360.67,5,5,5,15,Champions,2,High Value,0.013550135501355014
16169,8,4,1822.97,5,4,4,13,Champions,1,Active Regular,0.009485094850948509
16170,51,20,6869.0,4,5,5,14,Champions,1,Active Regular,0.06775067750677506
16171,59,1,73.19999999999999,4,1,1,6,At Risk,1,Active Regular,0.07859078590785908
16172,95,8,1884.55,3,5,4,12,Champions,1,Active Regular,0.12737127371273713
16173,16,6,1418.32,5,4,4,13,Champions,1,Active Regular,0.02032520325203252
16174,126,7,2246.75,3,4,4,11,Loyal,1,Active Regular,0.16937669376693767
16175,94,7,1836.44,3,4,4,11,Loyal,1,Active Regular,0.12601626016260162
16176,421,4,2052.69,1,4,4,9,Loyal,0,Churned,0.5691056910569106
16177,50,8,2247.31,4,5,4,13,Champions,1,Active Regular,0.06639566395663957
16178,138,2,612.6,3,2,3,8,At Risk,1,Active Regular,0.1856368563685637
16179,61,1,215.83,3,1,1,5,Lost,1,Active Regular,0.08130081300813008
16180,100,13,16249.87,3,5,5,13,Champions,2,High Value,0.13414634146341464
16181,73,1,305.54,3,1,2,6,At Risk,1,Active Regular,0.0975609756097561
16182,72,9,9971.65,3,5,5,13,Champions,1,Active Regular,0.09620596205962059
16183,67,4,1077.81,3,4,3,10,Loyal,1,Active Regular,0.08943089430894309
16184,64,6,1158.79,3,4,3,10,Loyal,1,Active Regular,0.08536585365853659
16185,17,3,644.72,5,3,3,11,Loyal,1,Active Regular,0.02168021680216802
16186,23,26,8718.43,4,5,5,14,Champions,2,High Value,0.02981029810298103
16187,32,15,6911.4400000000005,4,5,5,14,Champions,1,Active Regular,0.04200542005420054
16188,45,5,1087.66,4,4,3,11,Loyal,1,Active Regular,0.05962059620596206
16189,16,2,215.48,5,2,1,8,At Risk,1,Active Regular,0.02032520325203252
16190,40,8,2723.55,4,5,4,13,Champions,1,Active Regular,0.052845528455284556
16191,3,24,15677.820000000002,5,5,5,15,Champions,2,High Value,0.0027100271002710027
16192,736,1,351.3,1,1,2,4,Lost,0,Churned,0.9959349593495935
16193,237,2,630.4300000000001,2,2,3,7,At Risk,1,Active Regular,0.31978319783197834
16194,375,1,308.6,2,1,2,5,Lost,0,Churned,0.5067750677506775
16195,723,1,323.25,1,1,2,4,Lost,0,Churned,0.978319783197832
16196,489,1,93.3,1,1,1,3,Lost,0,Churned,0.6612466124661247
16197,469,9,2016.71,1,5,4,10,Loyal,0,Churned,0.6341463414634146
16198,75,2,1030.0410000000002,3,2,3,8,At Risk,1,Active Regular,0.1002710027100271
16199,392,7,942.75,2,4,3,9,Loyal,0,Churned,0.5298102981029811
16200,4,12,5608.1,5,5,5,15,Champions,1,Active Regular,0.0040650406504065045
16201,3,5,2112.12,5,4,4,13,Champions,1,Active Regular,0.0027100271002710027
